Fri Oct 25 05:56:18 PM UTC 2024
10-25-2024 11:03:50 RAM 7905/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [18%@2201,2%@2201,6%@2201,2%@2201,89%@729,1%@729,2%@729,3%@729,5%@729,1%@729,1%@729,6%@729] GR3D_FREQ 50% cpu@48.593C tboard@36.25C soc2@43.937C tdiode@41.125C soc0@44.218C tj@48.593C soc1@43.75C VDD_GPU_SOC 5964mW/5902mW VDD_CPU_CV 2386mW/2454mW VIN_SYS_5V0 4622mW/4593mW VDDQ_VDD2_1V8AO 1708mW/1687mW
10-25-2024 11:03:51 RAM 7905/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [100%@2201,2%@2201,3%@2201,2%@2201,2%@729,3%@729,7%@729,2%@729,4%@729,2%@729,1%@729,3%@729] GR3D_FREQ 54% cpu@48.187C tboard@36.25C soc2@43.968C tdiode@41.125C soc0@44.218C tj@48.187C soc1@43.843C VDD_GPU_SOC 5964mW/5902mW VDD_CPU_CV 2386mW/2454mW VIN_SYS_5V0 4622mW/4593mW VDDQ_VDD2_1V8AO 1708mW/1687mW
10-25-2024 11:03:52 RAM 7905/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [85%@2201,2%@2201,17%@2201,1%@2201,1%@729,4%@729,8%@729,5%@729,5%@729,3%@729,2%@729,5%@729] GR3D_FREQ 55% cpu@48.312C tboard@36.25C soc2@44.062C tdiode@41.125C soc0@44.093C tj@48.312C soc1@43.812C VDD_GPU_SOC 5964mW/5902mW VDD_CPU_CV 2386mW/2454mW VIN_SYS_5V0 4622mW/4593mW VDDQ_VDD2_1V8AO 1708mW/1687mW
10-25-2024 11:03:53 RAM 7902/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [63%@729,2%@729,3%@729,4%@729,41%@2201,2%@2201,6%@2201,1%@2201,4%@729,3%@729,2%@729,3%@729] GR3D_FREQ 59% cpu@49.375C tboard@36.25C soc2@43.875C tdiode@41.25C soc0@44.031C tj@49.375C soc1@43.718C VDD_GPU_SOC 5964mW/5902mW VDD_CPU_CV 2386mW/2454mW VIN_SYS_5V0 4622mW/4593mW VDDQ_VDD2_1V8AO 1708mW/1687mW
10-25-2024 11:03:54 RAM 7902/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [7%@729,2%@2201,4%@2201,4%@2201,74%@729,0%@729,5%@729,1%@729,3%@2201,1%@2201,2%@2201,28%@2201] GR3D_FREQ 55% cpu@48.156C tboard@36.25C soc2@43.75C tdiode@41.125C soc0@44.187C tj@48.156C soc1@43.812C VDD_GPU_SOC 5964mW/5903mW VDD_CPU_CV 2386mW/2453mW VIN_SYS_5V0 4622mW/4593mW VDDQ_VDD2_1V8AO 1708mW/1687mW
10-25-2024 11:03:55 RAM 7898/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [9%@729,6%@729,3%@729,3%@729,4%@729,2%@729,7%@729,1%@729,3%@2201,4%@2201,1%@2201,100%@2201] GR3D_FREQ 58% cpu@48.25C tboard@36.25C soc2@43.843C tdiode@41C soc0@44.125C tj@48.25C soc1@43.875C VDD_GPU_SOC 5964mW/5903mW VDD_CPU_CV 2386mW/2453mW VIN_SYS_5V0 4622mW/4593mW VDDQ_VDD2_1V8AO 1708mW/1687mW
10-25-2024 11:03:56 RAM 7897/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [5%@729,2%@729,1%@729,3%@729,0%@729,0%@729,6%@729,2%@729,44%@2201,3%@2201,2%@2201,60%@2201] GR3D_FREQ 63% cpu@48.406C tboard@36.25C soc2@43.875C tdiode@41.125C soc0@44.156C tj@48.406C soc1@43.75C VDD_GPU_SOC 5964mW/5903mW VDD_CPU_CV 2386mW/2453mW VIN_SYS_5V0 4622mW/4593mW VDDQ_VDD2_1V8AO 1708mW/1687mW
10-25-2024 11:03:57 RAM 7899/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [6%@2201,6%@2201,5%@2201,4%@2201,3%@729,1%@729,2%@729,0%@729,20%@2201,4%@2201,84%@2201,6%@2201] GR3D_FREQ 60% cpu@48.312C tboard@36.25C soc2@43.781C tdiode@41.125C soc0@44.125C tj@48.312C soc1@43.781C VDD_GPU_SOC 5964mW/5903mW VDD_CPU_CV 2386mW/2453mW VIN_SYS_5V0 4622mW/4593mW VDDQ_VDD2_1V8AO 1708mW/1687mW
10-25-2024 11:03:58 RAM 7899/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [4%@2201,3%@2201,2%@2201,6%@2201,2%@729,1%@729,1%@729,3%@729,6%@2201,1%@2201,99%@2201,1%@2201] GR3D_FREQ 59% cpu@48.125C tboard@36.25C soc2@43.781C tdiode@41.25C soc0@44.125C tj@48.125C soc1@43.875C VDD_GPU_SOC 5964mW/5903mW VDD_CPU_CV 2386mW/2453mW VIN_SYS_5V0 4622mW/4593mW VDDQ_VDD2_1V8AO 1705mW/1687mW
10-25-2024 11:03:59 RAM 7899/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [5%@2201,5%@2201,3%@2201,2%@2201,2%@729,1%@729,2%@729,2%@729,29%@2201,71%@2201,6%@2201,2%@2201] GR3D_FREQ 58% cpu@48.625C tboard@36.25C soc2@43.937C tdiode@41.125C soc0@44.093C tj@48.625C soc1@43.812C VDD_GPU_SOC 5964mW/5903mW VDD_CPU_CV 2784mW/2454mW VIN_SYS_5V0 4622mW/4593mW VDDQ_VDD2_1V8AO 1705mW/1688mW
10-25-2024 11:04:00 RAM 7900/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [5%@2201,6%@2201,3%@2201,3%@2201,4%@729,2%@729,2%@729,3%@729,85%@2201,14%@2201,9%@2201,3%@2201] GR3D_FREQ 63% cpu@48.343C tboard@36.25C soc2@43.812C tdiode@41.25C soc0@44.218C tj@48.343C soc1@43.781C VDD_GPU_SOC 5964mW/5903mW VDD_CPU_CV 2386mW/2453mW VIN_SYS_5V0 4622mW/4593mW VDDQ_VDD2_1V8AO 1705mW/1688mW
10-25-2024 11:04:01 RAM 7899/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [6%@2201,5%@2201,3%@2201,2%@2201,3%@729,1%@729,2%@729,2%@729,86%@2201,4%@2201,15%@2201,3%@2201] GR3D_FREQ 61% cpu@48.187C tboard@36.25C soc2@43.843C tdiode@41.25C soc0@44.25C tj@48.187C soc1@43.843C VDD_GPU_SOC 5964mW/5903mW VDD_CPU_CV 2386mW/2453mW VIN_SYS_5V0 4622mW/4593mW VDDQ_VDD2_1V8AO 1705mW/1688mW
10-25-2024 11:04:02 RAM 7902/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [5%@2201,3%@2201,7%@2201,4%@2201,4%@729,4%@729,2%@729,6%@729,12%@2201,5%@2201,3%@2201,92%@2201] GR3D_FREQ 61% cpu@48.218C tboard@36.25C soc2@43.875C tdiode@41.25C soc0@44.156C tj@48.218C soc1@43.937C VDD_GPU_SOC 5964mW/5904mW VDD_CPU_CV 2387mW/2453mW VIN_SYS_5V0 4622mW/4593mW VDDQ_VDD2_1V8AO 1708mW/1688mW
10-25-2024 11:04:03 RAM 7904/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [7%@2201,4%@2201,4%@2201,4%@2201,7%@729,4%@729,3%@729,2%@729,3%@2201,22%@2201,1%@2201,82%@2201] GR3D_FREQ 57% cpu@48.312C tboard@36.25C soc2@43.906C tdiode@41.125C soc0@44.218C tj@48.312C soc1@43.906C VDD_GPU_SOC 5966mW/5904mW VDD_CPU_CV 2386mW/2453mW VIN_SYS_5V0 4722mW/4594mW VDDQ_VDD2_1V8AO 1708mW/1688mW
10-25-2024 11:04:04 RAM 7904/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [8%@1036,3%@1036,3%@1036,2%@1036,7%@1574,5%@1574,1%@1574,1%@1574,3%@2201,100%@2201,1%@2201,3%@2201] GR3D_FREQ 61% cpu@49C tboard@36.25C soc2@43.906C tdiode@41.25C soc0@44.218C tj@49C soc1@43.843C VDD_GPU_SOC 6361mW/5905mW VDD_CPU_CV 2784mW/2454mW VIN_SYS_5V0 4722mW/4594mW VDDQ_VDD2_1V8AO 1708mW/1688mW
10-25-2024 11:04:05 RAM 7904/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [3%@729,2%@729,8%@729,2%@729,3%@729,1%@729,1%@729,1%@729,3%@2201,99%@2201,0%@2201,2%@2201] GR3D_FREQ 64% cpu@48.343C tboard@36.25C soc2@43.937C tdiode@41.25C soc0@44.218C tj@48.343C soc1@43.906C VDD_GPU_SOC 6361mW/5906mW VDD_CPU_CV 2386mW/2454mW VIN_SYS_5V0 4622mW/4594mW VDDQ_VDD2_1V8AO 1708mW/1688mW
10-25-2024 11:04:06 RAM 7903/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [6%@2201,3%@2201,5%@2201,2%@2201,3%@729,1%@729,2%@729,1%@729,5%@2201,58%@2201,6%@2201,38%@2201] GR3D_FREQ 59% cpu@48.343C tboard@36.375C soc2@43.968C tdiode@41.25C soc0@44.218C tj@48.343C soc1@44C VDD_GPU_SOC 5964mW/5906mW VDD_CPU_CV 2386mW/2453mW VIN_SYS_5V0 4622mW/4594mW VDDQ_VDD2_1V8AO 1708mW/1688mW
10-25-2024 11:04:07 RAM 7904/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [4%@2201,32%@2201,16%@2201,2%@2201,4%@729,3%@729,8%@729,3%@729,7%@729,27%@729,39%@729,6%@729] GR3D_FREQ 55% cpu@48.593C tboard@36.375C soc2@43.937C tdiode@41.125C soc0@44.218C tj@48.593C soc1@43.875C VDD_GPU_SOC 5964mW/5906mW VDD_CPU_CV 2386mW/2453mW VIN_SYS_5V0 4622mW/4594mW VDDQ_VDD2_1V8AO 1708mW/1688mW
10-25-2024 11:04:08 RAM 7905/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [5%@2201,72%@2201,29%@2201,1%@2201,2%@729,1%@729,1%@729,1%@729,5%@729,7%@729,3%@729,4%@729] GR3D_FREQ 59% cpu@48.781C tboard@36.375C soc2@44C tdiode@41.25C soc0@44.281C tj@48.781C soc1@43.875C VDD_GPU_SOC 5964mW/5906mW VDD_CPU_CV 2386mW/2453mW VIN_SYS_5V0 4622mW/4594mW VDDQ_VDD2_1V8AO 1708mW/1688mW
10-25-2024 11:04:09 RAM 7906/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [5%@1113,96%@1113,3%@1113,3%@1113,4%@1036,2%@1036,3%@1036,1%@1036,5%@2201,5%@2201,5%@2201,6%@2201] GR3D_FREQ 59% cpu@48.781C tboard@36.375C soc2@44C tdiode@41.25C soc0@44.218C tj@48.781C soc1@44.031C VDD_GPU_SOC 5964mW/5906mW VDD_CPU_CV 2784mW/2454mW VIN_SYS_5V0 4722mW/4594mW VDDQ_VDD2_1V8AO 1708mW/1688mW
10-25-2024 11:04:10 RAM 7907/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [5%@2201,6%@2201,2%@2201,6%@2201,3%@729,3%@729,1%@729,3%@729,4%@2201,37%@2201,67%@2201,1%@2201] GR3D_FREQ 57% cpu@48.531C tboard@36.375C soc2@43.968C tdiode@41.25C soc0@44.218C tj@48.531C soc1@43.906C VDD_GPU_SOC 5964mW/5906mW VDD_CPU_CV 2386mW/2454mW VIN_SYS_5V0 4622mW/4595mW VDDQ_VDD2_1V8AO 1708mW/1688mW
10-25-2024 11:04:11 RAM 7907/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [3%@2201,5%@2201,2%@2201,4%@2201,1%@729,2%@729,1%@729,1%@729,7%@2201,75%@2201,4%@2201,27%@2201] GR3D_FREQ 58% cpu@48.343C tboard@36.375C soc2@43.937C tdiode@41.25C soc0@44.406C tj@48.343C soc1@43.843C VDD_GPU_SOC 5964mW/5906mW VDD_CPU_CV 2386mW/2454mW VIN_SYS_5V0 4622mW/4595mW VDDQ_VDD2_1V8AO 1708mW/1688mW
10-25-2024 11:04:12 RAM 7906/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [6%@2201,3%@2201,3%@2201,6%@2201,6%@729,7%@729,2%@729,2%@729,53%@2201,6%@2201,21%@2201,29%@2201] GR3D_FREQ 52% cpu@48.468C tboard@36.375C soc2@43.937C tdiode@41.375C soc0@44.312C tj@48.468C soc1@44C VDD_GPU_SOC 5964mW/5907mW VDD_CPU_CV 2387mW/2453mW VIN_SYS_5V0 4622mW/4595mW VDDQ_VDD2_1V8AO 1708mW/1688mW
10-25-2024 11:04:13 RAM 7907/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [6%@2201,3%@2201,7%@2201,3%@2201,2%@729,2%@729,4%@729,2%@729,0%@2201,3%@2201,3%@2201,100%@2201] GR3D_FREQ 60% cpu@48.312C tboard@36.375C soc2@43.875C tdiode@41.125C soc0@44.312C tj@48.312C soc1@43.968C VDD_GPU_SOC 5964mW/5907mW VDD_CPU_CV 2386mW/2453mW VIN_SYS_5V0 4622mW/4595mW VDDQ_VDD2_1V8AO 1708mW/1688mW
10-25-2024 11:04:14 RAM 7905/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [7%@2201,3%@2201,7%@2201,7%@2201,2%@729,1%@729,4%@729,3%@729,1%@2201,3%@2201,2%@2201,99%@2201] GR3D_FREQ 59% cpu@48.406C tboard@36.375C soc2@44C tdiode@41.25C soc0@44.218C tj@48.406C soc1@43.875C VDD_GPU_SOC 5964mW/5907mW VDD_CPU_CV 2784mW/2454mW VIN_SYS_5V0 4622mW/4595mW VDDQ_VDD2_1V8AO 1708mW/1688mW
10-25-2024 11:04:15 RAM 7905/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [6%@729,2%@729,2%@729,5%@729,2%@729,1%@729,3%@729,2%@729,2%@2201,3%@2201,4%@2201,100%@2201] GR3D_FREQ 56% cpu@48.531C tboard@36.375C soc2@43.968C tdiode@41.375C soc0@44.343C tj@48.406C soc1@44C VDD_GPU_SOC 6361mW/5908mW VDD_CPU_CV 2386mW/2454mW VIN_SYS_5V0 4622mW/4595mW VDDQ_VDD2_1V8AO 1708mW/1688mW
10-25-2024 11:04:16 RAM 7905/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [5%@729,4%@729,3%@729,8%@729,3%@729,2%@729,5%@729,3%@729,52%@2201,2%@2201,1%@2201,50%@2201] GR3D_FREQ 59% cpu@48.468C tboard@36.375C soc2@43.968C tdiode@41.25C soc0@44.218C tj@48.468C soc1@43.875C VDD_GPU_SOC 6361mW/5909mW VDD_CPU_CV 2386mW/2454mW VIN_SYS_5V0 4622mW/4595mW VDDQ_VDD2_1V8AO 1708mW/1688mW
10-25-2024 11:04:17 RAM 7905/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [7%@729,3%@729,4%@729,12%@729,5%@2201,38%@2201,15%@2201,7%@2201,17%@729,7%@729,1%@729,34%@729] GR3D_FREQ 61% cpu@49C tboard@36.375C soc2@43.968C tdiode@41.375C soc0@44.343C tj@48.843C soc1@44.031C VDD_GPU_SOC 5964mW/5909mW VDD_CPU_CV 2386mW/2454mW VIN_SYS_5V0 4622mW/4595mW VDDQ_VDD2_1V8AO 1708mW/1688mW
10-25-2024 11:04:18 RAM 7904/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [6%@729,2%@729,4%@729,6%@729,86%@2201,1%@2201,13%@2201,3%@2201,4%@729,7%@729,0%@729,1%@729] GR3D_FREQ 61% cpu@49.406C tboard@36.375C soc2@44.031C tdiode@41.25C soc0@44.406C tj@49.406C soc1@44.062C VDD_GPU_SOC 6361mW/5910mW VDD_CPU_CV 2386mW/2453mW VIN_SYS_5V0 4622mW/4595mW VDDQ_VDD2_1V8AO 1708mW/1688mW
10-25-2024 11:04:19 RAM 7907/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [16%@2201,3%@2201,4%@2201,8%@2201,80%@729,1%@729,3%@729,12%@729,6%@729,3%@729,2%@729,1%@729] GR3D_FREQ 57% cpu@48.75C tboard@36.375C soc2@44.187C tdiode@41.5C soc0@44.312C tj@48.75C soc1@44.031C VDD_GPU_SOC 5964mW/5910mW VDD_CPU_CV 2784mW/2454mW VIN_SYS_5V0 4622mW/4595mW VDDQ_VDD2_1V8AO 1708mW/1688mW
10-25-2024 11:04:20 RAM 7908/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [56%@2201,1%@2201,2%@2201,49%@2201,2%@729,4%@729,3%@729,5%@729,2%@729,0%@729,1%@729,1%@729] GR3D_FREQ 60% cpu@48.656C tboard@36.375C soc2@44C tdiode@41.375C soc0@44.343C tj@48.656C soc1@43.906C VDD_GPU_SOC 5961mW/5910mW VDD_CPU_CV 2387mW/2454mW VIN_SYS_5V0 4622mW/4595mW VDDQ_VDD2_1V8AO 1708mW/1688mW
10-25-2024 11:04:21 RAM 7909/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [4%@2201,4%@2201,5%@2201,99%@2201,2%@729,5%@729,3%@729,8%@729,1%@729,0%@729,2%@729,1%@729] GR3D_FREQ 59% cpu@48.812C tboard@36.375C soc2@44.031C tdiode@41.375C soc0@44.312C tj@48.812C soc1@43.937C VDD_GPU_SOC 5964mW/5910mW VDD_CPU_CV 2387mW/2454mW VIN_SYS_5V0 4622mW/4595mW VDDQ_VDD2_1V8AO 1708mW/1688mW
10-25-2024 11:04:22 RAM 7910/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [41%@2201,44%@2201,6%@2201,25%@2201,7%@729,5%@729,4%@729,8%@729,4%@729,1%@729,3%@729,3%@729] GR3D_FREQ 58% cpu@48.843C tboard@36.375C soc2@44.187C tdiode@41.375C soc0@44.281C tj@48.843C soc1@43.968C VDD_GPU_SOC 5964mW/5910mW VDD_CPU_CV 2386mW/2454mW VIN_SYS_5V0 4622mW/4595mW VDDQ_VDD2_1V8AO 1708mW/1688mW
10-25-2024 11:04:23 RAM 7910/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [79%@2201,22%@2201,3%@2201,1%@2201,4%@729,3%@729,3%@729,5%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 63% cpu@48.656C tboard@36.5C soc2@44.25C tdiode@41.5C soc0@44.343C tj@48.656C soc1@43.875C VDD_GPU_SOC 5964mW/5910mW VDD_CPU_CV 2386mW/2453mW VIN_SYS_5V0 4622mW/4595mW VDDQ_VDD2_1V8AO 1705mW/1688mW
10-25-2024 11:04:24 RAM 7911/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [33%@2201,0%@2201,2%@2201,68%@2201,3%@729,0%@729,8%@729,5%@729,3%@729,1%@729,0%@729,1%@729] GR3D_FREQ 59% cpu@48.718C tboard@36.5C soc2@44.031C tdiode@41.375C soc0@44.343C tj@48.718C soc1@43.875C VDD_GPU_SOC 5961mW/5910mW VDD_CPU_CV 2386mW/2453mW VIN_SYS_5V0 4622mW/4595mW VDDQ_VDD2_1V8AO 1708mW/1689mW
10-25-2024 11:04:25 RAM 7911/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [5%@2201,1%@2201,2%@2201,100%@2201,2%@729,2%@729,2%@729,5%@729,1%@729,5%@729,2%@729,0%@729] GR3D_FREQ 0% cpu@48.343C tboard@36.5C soc2@43.937C tdiode@41.25C soc0@44.281C tj@48.343C soc1@43.937C VDD_GPU_SOC 3578mW/5906mW VDD_CPU_CV 1988mW/2452mW VIN_SYS_5V0 4019mW/4594mW VDDQ_VDD2_1V8AO 1203mW/1688mW
10-25-2024 11:04:26 RAM 7354/30698MB (lfb 109x4MB) SWAP 0/15349MB (cached 0MB) CPU [4%@1036,1%@1036,1%@1036,54%@1036,2%@1036,21%@1036,1%@1036,5%@1036,3%@729,5%@729,18%@729,1%@729] GR3D_FREQ 0% cpu@48.125C tboard@36.5C soc2@43.812C tdiode@41.125C soc0@44.093C tj@48.125C soc1@43.875C VDD_GPU_SOC 2783mW/5899mW VDD_CPU_CV 1193mW/2450mW VIN_SYS_5V0 3617mW/4592mW VDDQ_VDD2_1V8AO 1003mW/1686mW
10-25-2024 11:04:27 RAM 7355/30698MB (lfb 109x4MB) SWAP 0/15349MB (cached 0MB) CPU [3%@729,2%@729,7%@729,1%@729,1%@729,1%@729,3%@729,5%@729,4%@729,5%@729,7%@729,0%@729] GR3D_FREQ 0% cpu@47.812C tboard@36.5C soc2@43.718C tdiode@41C soc0@44.125C tj@47.812C soc1@43.906C VDD_GPU_SOC 2385mW/5892mW VDD_CPU_CV 397mW/2446mW VIN_SYS_5V0 2808mW/4588mW VDDQ_VDD2_1V8AO 501mW/1684mW
10-25-2024 11:04:28 RAM 7355/30698MB (lfb 109x4MB) SWAP 0/15349MB (cached 0MB) CPU [4%@729,1%@729,5%@729,0%@729,1%@729,2%@729,2%@729,6%@729,2%@729,2%@729,5%@729,1%@729] GR3D_FREQ 0% cpu@47.593C tboard@36.5C soc2@43.593C tdiode@40.875C soc0@44.156C tj@47.593C soc1@43.875C VDD_GPU_SOC 1988mW/5884mW VDD_CPU_CV 0mW/2440mW VIN_SYS_5V0 2608mW/4584mW VDDQ_VDD2_1V8AO 501mW/1681mW
10-25-2024 11:04:29 RAM 7359/30698MB (lfb 109x4MB) SWAP 0/15349MB (cached 0MB) CPU [16%@1574,0%@1574,8%@1574,0%@1574,8%@1728,1%@1728,6%@1728,7%@1728,12%@2201,4%@2201,5%@2201,26%@2201] GR3D_FREQ 0% cpu@48.468C tboard@36.5C soc2@43.625C tdiode@41C soc0@44.125C tj@48.468C soc1@43.687C VDD_GPU_SOC 1987mW/5876mW VDD_CPU_CV 1192mW/2438mW VIN_SYS_5V0 3114mW/4581mW VDDQ_VDD2_1V8AO 802mW/1679mW
10-25-2024 11:04:30 RAM 7293/30698MB (lfb 109x4MB) SWAP 0/15349MB (cached 0MB) CPU [9%@729,4%@729,10%@729,5%@729,9%@729,14%@729,6%@729,11%@729,5%@729,2%@729,3%@729,30%@729] GR3D_FREQ 0% cpu@47.625C tboard@36.375C soc2@43.5C tdiode@41C soc0@44C tj@47.625C soc1@43.781C VDD_GPU_SOC 1988mW/5868mW VDD_CPU_CV 795mW/2435mW VIN_SYS_5V0 3014mW/4578mW VDDQ_VDD2_1V8AO 702mW/1677mW
10-25-2024 11:04:31 RAM 7293/30698MB (lfb 109x4MB) SWAP 0/15349MB (cached 0MB) CPU [5%@2201,1%@2201,7%@2201,1%@2201,1%@729,2%@729,5%@729,6%@729,5%@729,3%@729,2%@729,1%@729] GR3D_FREQ 0% cpu@47.593C tboard@36.375C soc2@43.468C tdiode@40.75C soc0@44.062C tj@47.593C soc1@43.781C VDD_GPU_SOC 1988mW/5860mW VDD_CPU_CV 397mW/2430mW VIN_SYS_5V0 2708mW/4574mW VDDQ_VDD2_1V8AO 601mW/1675mW
10-25-2024 11:04:32 RAM 7295/30698MB (lfb 109x4MB) SWAP 0/15349MB (cached 0MB) CPU [4%@2201,1%@2201,7%@2201,2%@2201,3%@729,0%@729,11%@729,3%@729,2%@729,4%@729,6%@729,3%@729] GR3D_FREQ 0% cpu@47.375C tboard@36.375C soc2@43.468C tdiode@40.875C soc0@44C tj@47.375C soc1@43.781C VDD_GPU_SOC 1988mW/5852mW VDD_CPU_CV 397mW/2426mW VIN_SYS_5V0 2608mW/4570mW VDDQ_VDD2_1V8AO 501mW/1673mW
10-25-2024 11:04:33 RAM 7296/30698MB (lfb 109x4MB) SWAP 0/15349MB (cached 0MB) CPU [4%@2201,0%@2201,1%@2201,0%@2201,3%@729,3%@729,1%@729,5%@729,2%@729,3%@729,5%@729,3%@729] GR3D_FREQ 0% cpu@47.343C tboard@36.375C soc2@43.468C tdiode@40.625C soc0@43.937C tj@47.343C soc1@43.75C VDD_GPU_SOC 1987mW/5844mW VDD_CPU_CV 0mW/2421mW VIN_SYS_5V0 2508mW/4566mW VDDQ_VDD2_1V8AO 401mW/1670mW
10-25-2024 11:04:34 RAM 7295/30698MB (lfb 109x4MB) SWAP 0/15349MB (cached 0MB) CPU [6%@2201,0%@2201,1%@2201,1%@2201,2%@729,2%@729,1%@729,9%@729,0%@729,7%@729,7%@729,1%@729] GR3D_FREQ 0% cpu@47.375C tboard@36.375C soc2@43.468C tdiode@40.75C soc0@43.875C tj@47.375C soc1@43.687C VDD_GPU_SOC 1988mW/5836mW VDD_CPU_CV 397mW/2417mW VIN_SYS_5V0 2608mW/4562mW VDDQ_VDD2_1V8AO 501mW/1668mW
10-25-2024 11:04:35 RAM 7294/30698MB (lfb 109x4MB) SWAP 0/15349MB (cached 0MB) CPU [6%@2201,2%@2201,1%@2201,0%@2201,6%@729,5%@729,0%@729,6%@729,4%@729,3%@729,8%@729,1%@729] GR3D_FREQ 0% cpu@47.406C tboard@36.375C soc2@43.406C tdiode@40.875C soc0@43.937C tj@47.406C soc1@43.687C VDD_GPU_SOC 1988mW/5828mW VDD_CPU_CV 0mW/2412mW VIN_SYS_5V0 2608mW/4558mW VDDQ_VDD2_1V8AO 501mW/1665mW
10-25-2024 11:04:36 RAM 7293/30698MB (lfb 109x4MB) SWAP 0/15349MB (cached 0MB) CPU [6%@2201,0%@2201,3%@2201,1%@2201,3%@729,1%@729,1%@729,5%@729,2%@729,4%@729,5%@729,1%@729] GR3D_FREQ 0% cpu@47.687C tboard@36.375C soc2@43.406C tdiode@40.75C soc0@43.906C tj@47.687C soc1@43.718C VDD_GPU_SOC 1988mW/5821mW VDD_CPU_CV 0mW/2407mW VIN_SYS_5V0 2508mW/4554mW VDDQ_VDD2_1V8AO 401mW/1663mW
10-25-2024 11:04:37 RAM 7294/30698MB (lfb 109x4MB) SWAP 0/15349MB (cached 0MB) CPU [5%@2201,3%@2201,4%@2201,1%@2201,7%@729,4%@729,3%@729,6%@729,1%@729,5%@729,4%@729,4%@729] GR3D_FREQ 0% cpu@47.25C tboard@36.375C soc2@43.406C tdiode@40.625C soc0@43.843C tj@47.25C soc1@43.687C VDD_GPU_SOC 1988mW/5813mW VDD_CPU_CV 0mW/2402mW VIN_SYS_5V0 2508mW/4550mW VDDQ_VDD2_1V8AO 401mW/1660mW
10-25-2024 11:04:38 RAM 7294/30698MB (lfb 109x4MB) SWAP 0/15349MB (cached 0MB) CPU [4%@2201,3%@2201,7%@2201,2%@2201,2%@729,0%@729,2%@729,5%@729,1%@729,4%@729,0%@729,0%@729] GR3D_FREQ 0% cpu@47.281C tboard@36.25C soc2@43.312C tdiode@40.5C soc0@43.781C tj@47.281C soc1@43.687C VDD_GPU_SOC 1988mW/5805mW VDD_CPU_CV 0mW/2398mW VIN_SYS_5V0 2508mW/4546mW VDDQ_VDD2_1V8AO 401mW/1658mW
10-25-2024 11:04:39 RAM 7292/30698MB (lfb 109x4MB) SWAP 0/15349MB (cached 0MB) CPU [8%@2201,1%@2201,3%@2201,2%@2201,3%@729,5%@729,0%@729,5%@729,5%@729,0%@729,5%@729,1%@729] GR3D_FREQ 0% cpu@47.375C tboard@36.25C soc2@43.312C tdiode@40.625C soc0@43.843C tj@47.375C soc1@43.562C VDD_GPU_SOC 1987mW/5797mW VDD_CPU_CV 0mW/2393mW VIN_SYS_5V0 2608mW/4542mW VDDQ_VDD2_1V8AO 501mW/1655mW
